"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Germany","DEU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","","",
"Djibouti","DJI","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","","",
"Dominica","DMA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","","",
"Denmark","DNK","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","","",
"Dominican Republic","DOM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","23.5","","",
"Algeria","DZA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","11.247","","",
"East Asia & Pacific (excluding high income)","EAP","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","8691.13","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","8782.595","","",
"Early-demographic dividend","EAR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","11825.654","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11895.814","11977.019","12099.019","12085.019","12085.019","12085.019","12085.019","12085.019","12085.019","12085.019","12085.019","12085.019","12085.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","12082.019","","",
"East Asia & Pacific","EAS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","10105.555","","",
"Europe & Central Asia (excluding high income)","ECA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4986.109","4986.109","4986.109","4986.109","4985.209","4986.109","4986.109","4986.109","4986.109","4986.109","4986.109","4986.109","4986.109","4986.109","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","4994.516","","",
"Europe & Central Asia","ECS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7036.7646","7062.5146","7062.5146","7062.5146","7061.6146","7062.5146","7062.5146","7062.5146","7062.5146","7062.5146","7062.5146","7062.5146","7062.5146","7062.5146","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","7070.9216","","",
"Ecuador","ECU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","","",
"Egypt, Arab Rep.","EGY","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",
"Euro area","EMU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","932.5305","996.3105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","1008.9105","","",
"Eritrea","ERI","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","","",
"Spain","ESP","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","111.2","","",
"Estonia","EST","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","12.71","","",
"Ethiopia","ETH","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","","",
"European Union","EUU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1232.5105","1333.9905","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","1359.7405","","",
"Fragile and conflict affected situations","FCS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","4666.371","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4766.436","4821.536","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4946.336","4976.336","4976.336","4976.336","4976.336","4976.336","4976.336","4976.336","4976.336","","",
"Finland","FIN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","107","","",
"Fiji","FJI","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28.55","","",
"France","FRA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","","",
"Faroe Islands","FRO","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","164","","",
"United Kingdom","GBR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","145","","",
"Georgia","GEO","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","58.13","","",
"Ghana","GHA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","","",
"Gibraltar","GIB","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","226","","",
"Gambia, The","GMB","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","","",
"Guinea-Bissau","GNB","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","","",
"Equatorial Guinea","GNQ","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","","",
"Greece","GRC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","58","","",
"Grenada","GRD","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","","",
"Greenland","GRL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","","",
"Guam","GUM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","241","","",
"High income","HIC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","10066.3765","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10070.5421","10172.0221","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","10197.7721","","",
"Hong Kong SAR, China","HKG","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","90.66","","",
"Heavily indebted poor countries (HIPC)","HPC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","3877.097","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","3924.247","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4049.047","4053.047","4053.047","4053.047","4053.047","4053.047","4053.047","4053.047","4053.047","","",
"Croatia","HRV","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","","",
"Haiti","HTI","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","13.007","","",
"Hungary","HUN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","","",
"IBRD only","IBD","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","22292.014","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","22311.124","26931.303","26931.303","26931.303","26931.303","26930.403","26931.303","26931.303","26931.303","26931.303","26931.303","26931.303","26931.303","26931.303","26931.303","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","26939.71","","",
"IDA & IBRD total","IBT","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","28702.663","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","28861.188","33610.097","33734.897","33720.897","33720.897","33719.997","33720.897","33720.897","33720.897","33720.897","33720.897","33720.897","33720.897","33717.897","33717.897","33726.304","33726.304","33726.304","33726.304","33726.304","33726.304","33756.304","33756.304","33756.304","33756.304","33756.304","33756.304","33756.304","33756.304","","",
"IDA total","IDA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","6410.649","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6550.064","6678.794","6803.594","6789.594","6789.594","6789.594","6789.594","6789.594","6789.594","6789.594","6789.594","6789.594","6789.594","6786.594","6786.594","6786.594","6786.594","6786.594","6786.594","6786.594","6786.594","6816.594","6816.594","6816.594","6816.594","6816.594","6816.594","6816.594","6816.594","","",
"IDA blend","IDB","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1605.26","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1642.825","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","1659.165","","",
"Indonesia","IDN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","2018.7","","",
"IDA only","IDX","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","4805.389","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","4907.239","5019.629","5144.429","5130.429","5130.429","5130.429","5130.429","5130.429","5130.429","5130.429","5130.429","5130.429","5130.429","5127.429","5127.429","5127.429","5127.429","5127.429","5127.429","5127.429","5127.429","5157.429","5157.429","5157.429","5157.429","5157.429","5157.429","5157.429","5157.429","","",
"Isle of Man","IMN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","1446","","",
"Not classified","INX","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","","",
