"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000878296605410675","0.000734403892355818","0.000575271854100482","0.000491427131417883","0.00155209457207621","0.0016337333506629","0.00137948182569185","0.000925462733341636","0.000937353199073776","0.00116676045620415","0.000819358991065385","0.00100243912517378","0.000848486758287866","0.000717946084644347","0.000703181870217004","0.000712137437362349","0.000657229262514586","0.000699970185109785","0.000685497461216565","0.000653399781738063","0.000940949465840094","0.000918692037728531","0.000949223427263557","0.000967668246167683","0.00236128359145529","0.0019480556684067","0.00197258928180296","0.00223610685990329","0.00323541770715472","0.00238783952282852","0.00334392389804081","0.00282695847055913","0.00187491277347098","","","",
"Africa Eastern and Southern","AFE","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","5.29273469566765","4.34117995874368","4.13577018154026","5.72420286233231","6.61907928609078","5.51482135571897","6.00095207762036","6.47978175307","5.71086312458523","7.85222971514977","12.153759348051","9.88636631746051","10.0222725032327","8.54609517945959","6.25387203990162","9.04649003053541","7.84112257749093","7.38968647031874","8.18034485882544","8.0959007631963","7.28959408739543","5.64689707343031","5.93016239837883","5.15028529380377","6.75321371828334","6.97508400151673","7.69056827100303","6.44912423178412","5.72606164677747","4.70371408954514","6.23500663556721","6.49222313265932","6.91085154880706","6.55298341674326","8.11746177784376","9.0441226373191","10.2578428939997","12.0979161826265","18.3494452842144","9.86432901874766","11.8250437632757","14.0198160629727","11.2503249062168","10.7907928714018","9.24055051695495","6.2087283471011","6.5769010346365","7.17785969942444","6.80915243220282","6.40366588139808","6.31831106517425","",
"Afghanistan","AFG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.302881584930502","0.373956335446073","0.435217044969142","0.871075188963218","1.15116684239143","1.64618667432736","1.90507193716064","1.80728086193741","1.6303532423716","2.24389194717169","2.6106351089118","2.0745733163297","","","","","","","","","","","","","","","","","","","","","1.02495846430441","0.710719563574439","0.440392700723078","0.382005712101864","0.502551364296606","0.449303643130256","0.610294177638057","0.417277439783824","0.612644869553199","0.877758007315028","0.706844302093614","0.558013470595918","0.544465179629164","0.514492082955642","0.627717584970134","0.719338940458301","0.891281199402031","0.692528088004276","0.653621702792632","",
"Africa Western and Central","AFW","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","2.99605530092085","3.33836273591378","3.12994516477805","5.05365168997767","21.5263552232645","16.5662377069549","15.1043499709668","18.0472984584053","15.0631349995526","30.1703454688659","19.6730319192495","4.69750193133291","3.70886796126752","6.07314748411965","10.2936071898389","10.2993008995935","6.38490685356884","9.60627879786547","8.63626945790478","15.583157772512","17.4364937191808","12.0401976725627","13.4553981775286","14.7037692832325","15.2028176515204","15.1884615397105","15.7706051211494","13.8315112605067","8.46843668904806","9.86940205189813","17.2521482630755","12.1221816394889","10.7403654703291","11.6785589498208","14.2211352770804","18.7186230931634","17.6249502600997","16.5209631103529","18.8542128627922","11.71709286701","14.8867017688123","19.0122697293335","17.1362911922925","13.2906320040354","11.4432103513836","6.47148466141107","6.43464299277643","9.46926937174088","11.0693356680447","9.52029933913665","7.39222999621347","",
"Angola","AGO","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","20.567423742641","10.737914422222","5.34961407163886","10.818259225383","16.6997406160731","15.193133527619","7.48478933995147","17.302925324168","15.6780500088106","23.248703053726","28.9385761970058","","","","51.6944467877655","42.2228681816132","45.9990809509508","39.2644929844579","18.3781003662254","40.0305505458615","55.4763565868181","38.5162974696533","27.6698307018392","24.1056895826877","40.1819667731034","45.8097225779326","43.4787169460548","46.2764616034126","55.8747947565139","30.8048903827259","40.1868423825762","41.0931732666277","36.288877976934","30.8504654159641","23.7586260592338","10.8292890562817","10.8922202726371","16.436781826354","27.5331192785728","26.13835473684","25.5179628326171","",
"Albania","ALB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","16.1937727972979","16.5086294761763","7.69848515630625","10.6999595878696","11.0903930804227","13.5635069352505","11.0354554532142","10.4851049670223","11.464004168943","3.01155255987675","1.62318190732086","1.29507572530594","1.25155204538187","1.35518894965962","0.320719342391058","0.531109875243902","1.09800142159309","0.75603268323358","0.760866014544969","0.733223813051952","0.770895916899024","1.01851273263872","1.32188534011785","1.7611076189499","1.11008336223656","0.606046435722637","1.57451986305938","3.1789137654955","3.37723180721018","2.94742328506208","3.07589474829461","1.62184909615697","1.33314397099504","1.43578597762629","1.86823588394589","1.77966521665406","1.25377173185565","",
"Andorra","AND","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Arab World","ARB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","15.0692389560573","14.8429927009118","17.1503242138719","22.1788410976071","49.5158679173356","39.9800423134902","39.9213074065385","38.5581253394499","34.4741470314858","58.0603162973447","52.1770293667864","38.9698047479446","25.203313989164","24.8957740255096","24.3114342418689","21.6467571880611","14.0201636228161","17.9533256286322","17.1407174471542","23.6076244910488","23.6001919812764","18.8840514679411","20.7619171124238","20.023083612393","18.0868936188981","18.2887003477218","20.8919704732878","18.2467523732931","12.542772164708","16.4040474813496","25.7231115064931","20.9764354347154","20.0630663935092","22.4311507044313","26.7513000815043","33.4034178162972","33.8484836308772","30.7999917969835","35.1077900543973","22.475028825843","26.0395556379433","36.2279291180889","35.324927904888","32.4510035229899","28.7286836591403","17.1427886001015","14.1012455809696","17.997020986914","23.0894741047439","20.0315830351896","14.1522938141193","",
"United Arab Emirates","ARE","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","41.587214097929","40.7819807248492","35.1290856442865","34.3600526380895","60.4058040054943","46.9158945642996","31.5626331546871","22.4150404415126","23.2486732727273","23.3784775773389","24.307484364928","16.5233853982219","24.195305021799","20.4595677841399","29.6435980948934","36.7071473093834","24.9064501571623","23.4688370327315","20.7484473996961","17.9865756764842","17.9941817988488","20.5444899344191","17.7965687906834","11.8431226309946","14.6779410684586","21.9644756642754","17.2490137073946","15.4639612467785","17.9211897638434","20.8402561185431","25.8183328586621","26.1695106660027","23.9668346772977","28.4428250019033","19.1887974422455","22.5857026515506","30.0243309899735","29.7897744792482","27.1048933833374","24.2427905748486","14.0440329273216","11.3176567132092","13.5579348995709","17.2757891808594","16.8657794006184","11.9439362011956","",
"Argentina","ARG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.398352653001362","0.530171436487722","0.593697902299082","0.638386819526565","1.90166338018746","2.43791969388693","2.70922630258586","2.30272660774951","2.53516265980874","5.4916597696546","6.38481724196326","5.28908662749166","3.16401047109198","3.38145088780757","4.14245374435628","3.4404689977266","1.30218612187186","1.88015792452675","1.54390075953283","3.63741145638363","2.59312585280146","1.18523718146537","1.16431234549896","1.16636673088957","1.05149071935349","1.27129062406676","1.63105608399105","1.44012592917314","0.821633521572885","1.36101789938524","2.28470069475626","1.92453004289424","5.81533741054247","5.11833945547396","4.95048349859177","5.75121620027831","6.11775266236952","4.96376290598617","5.00758015026195","3.03424095605109","3.3233580463399","3.71554751491933","3.41336111841849","3.01544202009906","2.74526885141793","1.08743567210003","0.936269075921548","1.12360659021161","2.1012769363927","2.19160282132649","1.8285686630972","",
"Armenia","ARM","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.265019424892588","0.269481560015953","0.464298169560161","0.587001273477434","0.315447039920381","0.32582477689422","0.114669585279636","0.177492136331969","0.293454324712569","0.299938081961134","0.591149484718715","0.0332345972024692","0.0217229048853793","0.0102313628348326","0.0158025574330559","0.00929597821387474","0.213475225212698","0.374259981257674","2.65466288047989","2.92345816368101","1.49013408940348","1.09715390179819","0.306948916870014","0.760031512472534","0.221817707840072","0.245814089354522","1.09329824684405","2.20118869582475","2.48328139508655","",
