"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bosnia and Herzegovina","BIH","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00001001358032","6.19661998748779","","","","5.7122597694397","5.8710298538208","6.07696008682251","5.15210008621216","","4.3689398765564","5.22003984451294","4.68479013442993","4.95964002609253","5.0094199180603","4.81830978393555","4.78751993179321","4.94654989242554","4.79499006271362","5.38111019134521","4.97947978973389","4.95244979858398","4.70553016662598",
"Belize","BLZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44226980209351","5.02842998504639","5.79692983627319","","5.24820995330811","5.3358998298645","","","","5.77263021469116","6.1781702041626","6.71975994110107","","","6.42537021636963","6.61468982696533","6.87015008926392","7.29365015029907","7.45028018951416","7.47227001190186","7.1383900642395","7.52877998352051","8.70701026916504",
"Bermuda","BMU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.10790014266968","","3.43442010879517","","","","","","","","","","3.03449010848999","","","","","3.13619995117188","3.15065002441406","3.47604990005493","","","","","","2.15227007865906","","","","","1.6662700176239","1.77587997913361","1.98877000808716","","","","2.28920006752014","2.30668997764587","","","","1.5368800163269","1.50163996219635","1.91544389724731","1.32495999336243","1.93595468997955","1.92723786830902","1.87477123737335","1.89716053009033",
"Bolivia","BOL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80999994277954","7.07000017166138","7.90000009536743","7.57999992370605","8.26000022888184","8.9399995803833","8.85000038146973","8.65999984741211","8.89999961853027","7.67268991470337","9.8374547958374","",
"Brazil","BRA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56816005706787","","","4.75665998458862","3.80062007904053","3.94893002510071","3.84468007087708","3.75037002563477","","3.97447991371155","4.47908020019531","4.87060022354126","4.97425985336304","5.26883983612061","5.46355009078979","5.64879989624023","5.73741006851196","5.85510015487671","5.8388500213623","5.94848012924194","6.24105978012085","6.314040184021","6.32047986984253","6.08851003646851","5.96346998214722","","",
"Barbados","BRB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","5.94479990005493","6.51715993881226","","","","","","","","","","","","","","6.63870000839233","","","","","","","","4.34123992919922","4.71585988998413","6.05536985397339","5.88062000274658","6.24569988250732","6.02428007125854","5.66965007781982","","5.22038984298706","4.92259979248047","5.11617994308472","6.0543999671936","","5.26274013519287","5.14899015426636","6.14349985122681","5.3829197883606","4.70732021331787","4.36638021469116","5.42886018753052","3.20398998260498","3.05817008018494","6.45361995697021",
"Brunei Darussalam","BRN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","6.23915004730225","4.99501991271973","4.03928995132446","8.79329013824463","3.39270997047424","1.96133995056152","1.97008001804352","","2.11423993110657","1.54551994800568","1.1910799741745","1.61678004264832","1.69714999198914","","","","","4.73773002624512","5.40902996063232","4.69012022018433","3.95995998382568","3.66894006729126","3.74768996238709","4.29403018951416","","","","","5.25395011901855","4.9320502281189","3.70590996742249","","","","","","","","","","2.04661011695862","3.32209992408752","2.88959002494812","","3.35318994522095","","4.42540979385376","","","","","",
"Bhutan","BTN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.78675985336304","5.91572999954224","","","6.60906982421875","7.28714990615845","","","4.91159009933472","4.74174022674561","4.12473011016846","4.76523017883301","7.77354383468628","5.72275018692017","6.04489994049072","6.27318954467773","6.99333238601685","7.39539813995361","6.80103349685669","5.67544555664063","5.90141773223877","7.00352382659912",
"Botswana","BWA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.38723993301392","3.90638995170593","3.2627899646759","3.67424011230469","5.64942979812622","6.06396007537842","5.40031003952026","5.95213985443115","6.14172983169556","5.46931982040405","","","5.55226993560791","5.55166006088257","5.65072011947632","5.18592977523804","6.11773014068604","6.15111017227173","","5.73963022232056","","6.84061002731323","","","","","","","","","","","","","10.6785898208618","","8.85149002075195","","9.63292026519775","","","","","","7.80650997161865","7.97483015060425","7.29974985122681","6.72131013870239","6.91437005996704","8.73999977111816","",
"Central African Republic","CAF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","3.17053008079529","","","","","","","","2.20775008201599","2.54804992675781","","","2.2441999912262","2.27630996704102","","","","","","","","1.69001996517181","1.61265003681183","","1.5195699930191","1.53980004787445","1.6245299577713","1.65222001075745","1.41506004333496","1.31332004070282","1.29000997543335","1.25458002090454","1.11760997772217","1.10792005062103","1.98035001754761","2.63821005821228","2.22014999389648","1.91023004055023","1.7540899515152","1.75364995002747","1.56587994098663","1.76871001720428","2.16669988632202","",
"Canada","CAN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.71018981933594","7.61540985107422","7.03749990463257","6.68963003158569","6.4429497718811","6.72099018096924","6.73353004455566","7.09767007827759","6.71474981307983","6.48467016220093","6.43061017990112","6.51913976669312","6.88043022155762","6.64404010772705","6.2128701210022","6.04418992996216","6.32446002960205","6.17614984512329","6.09832000732422","5.9919900894165","6.88430023193359","6.77093982696533","7.70425987243652","6.68001985549927","6.32445001602173","","","5.49377012252808","5.53079986572266","5.42331981658936","4.95303010940552","4.99308013916016","","","4.76588010787964","","4.7664098739624","4.62612009048462","4.84057998657227","5.356369972229","5.26205015182495","4.69258737564087","4.5890097618103","4.84358978271484","4.7393798828125","4.81642007827759","4.95996999740601","4.8889799118042","4.77293014526367","5.17000007629395","",
"Central Europe and the Baltics","CEB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64233493804932","4.33475017547607","","4.94200992584229","4.57943487167358","4.86840009689331","5.0797348022461","5.17923021316528","5.05714988708496","4.83406019210815","4.81026983261108","4.68466997146606","4.59521007537842","4.83990001678467","4.94466018676758","4.72175979614258","4.56132984161377","4.71772003173828","4.50039005279541","4.48657989501953","4.80993986129761","4.63339996337891","4.07527017593384","4.24356985092163","4.29046010971069","5.13499999046326","",
"Switzerland","CHE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","4.23046016693115","4.19338989257813","4.25959014892578","4.36351013183594","4.22355985641479","4.17113018035889","4.20654010772705","4.16285991668701","4.22726011276245","4.13967990875244","4.38824987411499","4.54125022888184","","4.94043016433716","4.90476989746094","4.9087700843811","4.91729021072388","","4.74490022659302","4.74921989440918","4.64836978912354","4.81137990951538","5.16421985626221","5.36935997009277","5.29307985305786","5.05740022659302","4.81757020950317","4.55798006057739","4.73192977905273","4.89041996002197","4.76562976837158","4.815269947052","4.85834980010986","4.8690299987793","4.87779998779297","4.93844985961914","4.92645978927612","4.9515700340271","4.86325979232788","5.09326410293579","5.21999979019165","",
"Channel Islands","CHI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","3.75120997428894","3.59472990036011","","","3.07045006752014","3.48236989974976","4.21999979019165","4.91429996490479","","","","","","2.8232901096344","","","2.25015997886658","","","2.38371992111206","2.51182007789612","2.56469988822937","2.79625010490417","3.01245999336243","3.34015011787415","3.72921991348267","3.77583003044128","","4.08121013641357","3.96345996856689","3.53838992118835","3.26283001899719","3.02152991294861","3.21378993988037","3.79242992401123","4.23064994812012","4.16208982467651","4.04518985748291","4.54170417785645","4.52942991256714","4.73094987869263","4.87530994415283","5.34201002120972","5.41966009140015","5.43316984176636","5.61812019348145","","",
"China","CHN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.38873994350433","1.60476005077362","1.65082001686096","1.76115000247955","1.70850002765656","1.81657004356384","1.74953997135162","1.95884001255035","2.14805006980896","1.91190004348755","1.94880998134613","2.03448009490967","2.07692003250122","1.99863004684448","2.00814008712769","2.06154990196228","1.80425000190735","1.76417994499207","","","","1.65455996990204","1.65785002708435","1.98571002483368","1.84192001819611","1.85338997840881","","1.84432995319366","1.88803994655609","","","","","","2.39000010490417","2.44000005722046","2.70000004768372","3.63000011444092","3.75","3.75","3.52196002006531","4.07742977142334","3.85250997543335","3.72663998603821","3.82487010955811","3.79362010955811","3.66744995117188","3.54249000549316","3.53999996185303","3.5699999332428","",
"Cote d'Ivoire","CIV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.86538982391357","","7.53185987472534","7.04560995101929","5.69039011001587","6.78573989868164","6.46212005615234","","6.75367021560669","8.23138999938965","6.85975980758667","","","","","","","","","","","","6.78113985061646","6.50304985046387","4.78869009017944","4.3014497756958","2.72476005554199","2.61811995506287","2.43498992919922","2.68529009819031","2.40031003952026","2.44477009773254","2.81048011779785","2.86437010765076","2.91176009178162","2.91944003105164","2.8199999332428","3.01613998413086","3.09853005409241","3.1739399433136","3.24651002883911","2.86576008796692","3.4344699382782","3.45860004425049","3.31416988372803","3.49415993690491","3.97232007980347","3.80347990989685","3.23993992805481","3.71637988090515","3.44302010536194","",
"Cameroon","CMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.07986998558044","3.36388993263245","","","","","","","","","","2.98497009277344","3.4968900680542","3.24637007713318","","2.84834003448486","2.93091011047363","2.71473002433777","2.64896011352539","3.28710007667542","3.22023010253906","2.75099992752075","","","","","","","","1.70284998416901","2.29733991622925","","2.82259011268616","2.79530000686646","2.65651988983154","2.53991007804871","2.87815999984741","2.49827003479004","2.90790009498596","2.84803009033203","2.65336990356445","2.60306000709534","2.6554799079895","2.58396005630493","2.65791988372803","2.56234002113342","3.05962991714478","3.03096008300781","3.08087992668152","3.16616010665894","",
"Congo, Dem. Rep.","COD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","2.26730990409851","2.53504991531372","2.79981994628906","1.29945003986359","0.70414000749588","0.825699985027313","0.722500026226044","0.861199975013733","0.814840018749237","","","","","","","","","","","","","","","","","","","","","","1.5249799489975","","","2.06221008300781","1.95142996311188","2.17043995857239","2.1186900138855","1.45494997501373","","","2.45000004768372","2.70000004768372",
"Congo, Rep.","COG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.7322998046875","5.550950050354","","5.238450050354","","7.74302005767822","","","8.41331005096436","7.03813982009888","6.35924005508423","","","","","","","","","","","","","","6.37311983108521","4.91033983230591","","","4.06827020645142","","","","3.20831990242004","2.8361599445343","2.28813004493713","1.6810200214386","","","","","5.6867299079895","","2.73922991752625","5.01387977600098","3.1837100982666","3.28257989883423","5.23999977111816","4.45052003860474","2.99548006057739","3.57539010047913","4.4486198425293","",
"Colombia","COL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","1.75434005260468","1.72912001609802","2.59723997116089","","","3.00429010391235","2.71527004241943","","","","2.70525002479553","","","","","","","","","3.92644000053406","4.44080018997192","3.5112099647522","3.70867991447449","4.26812982559204","4.32513999938965","4.07934999465942","4.02098989486694","3.91671991348267","4.08301019668579","3.9387800693512","4.77651977539063","4.83382987976074","4.46608018875122","4.37038993835449","4.87855005264282","4.62945985794067","4.47038984298706","4.47721004486084","4.53551006317139","4.44910001754761","4.5062198638916","4.93310022354126","",
"Comoros","COM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20135998725891","","","","2.25841999053955","","","","","","4.42264986038208","","","2.8304500579834","2.74783992767334","2.3827600479126","2.74472999572754","2.5450599193573","","","","","","",
"Cabo Verde","CPV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39176988601685","6.80168008804321","","","7.87682008743286","","7.47664022445679","","6.52960014343262","5.40754985809326","5.51800012588501","5.3089599609375","5.56728982925415","5.04361009597778","5.06839513778687","5.00144004821777","4.96387004852295","5.26691007614136","5.28879022598267","5.18174982070923","5.36885023117065","4.73345994949341","7.58479022979736","",
