"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Dominica","DMA","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0166","0.0166","0.0166","0.0166","0.0166","0.0166","0.0166","0.0166","0.0166","0.0171666667","0.0177333333","0.0183","0.0188666667","0.0194333333","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","","",
"Denmark","DNK","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","0.72","0.817","0.914","1.011","1.108","1.205","1.205","1.205","1.205","1.205","1.205","1.305","1.405","1.505","1.605","1.705","1.5216666667","1.3383333333","1.155","1.2265516367","1.2981032734","1.2437313772","1.189359481","1.1349875848","1.0806156886","1.0262437924","0.9718718962","0.9175","0.86468","0.81186","0.75904","0.70622","0.6534","0.6453333333","0.6372666667","0.6292","0.5923","0.5554","0.696","0.6597","0.8089","0.8657","0.7285","1.009","0.9892","0.8118","0.886995","0.895798","1.099477","0.922324","","",
"Dominican Republic","DOM","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.865","4.9822","5.0994","5.2166","5.3338","5.451","5.7882","6.1254","6.4626","6.7998","7.137","7.137","7.137","7.137","7.137","7.137","7.137","7.137","7.137","7.137","","",
"Algeria","DZA","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","2","2.1","2.2","2.3","2.4","2.5","2.6","2.7","2.8","2.9","3","3.1","3.2","3.3","3.4","3.5","3.7","3.9","4.1","4.3","4.436","4.5557090909","4.6754181818","4.7951272727","4.9148363636","5.0345454545","5.1542545455","5.2739636364","5.3936727273","5.5133818182","5.6330909091","5.8071666667","6.0436060606","6.2202454545","6.3968848485","6.5735242424","6.7501636364","6.9268030303","7.1034424242","7.2800818182","7.4567212121","7.6333606061","7.8","8.1846666667","8.5693333333","8.954","9.23","9.802","9.802","9.802","","",
"East Asia & Pacific (excluding high income)","EAP","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1085.8939557017","1093.3960875","1101.1102","1105.60648","1105.97301079","1099.71234704","","",
"Early-demographic dividend","EAR","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1813.6034870469","1838.4688358143","1855.914294026","1885.2256070105","1887.1449607849","1868.38444704","","",
"East Asia & Pacific","EAS","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1224.3068463446","1222.2050160714","1231.107","1236.62842137","1237.15071293","1228.2519586","","",
"Europe & Central Asia (excluding high income)","ECA","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283.4408536111","279.59600625","286.28165","291.142315","296.2671","298.47572","","",
"Europe & Central Asia","ECS","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485.7941647222","479.5486770011","483.5645543031","486.6639567666","491.145992239","492.333081162","","",
"Ecuador","ECU","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3663","9.4762","9.5861","9.696","9.8059","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","9.9158","","",
"Egypt, Arab Rep.","EGY","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","48.2","48.5833333333","48.9666666667","49.35","49.7333333333","50.1166666667","50.5","50.8833333333","51.2666666667","51.65","52.0333333333","52.4166666667","52.8","53.1833333333","53.5666666667","53.925","54.3083333333","54.6916666667","54.875","56.6782857143","58.4815714286","60.2872571429","62.0929428571","63.8986285714","65.7043142857","57.03","58.707","60.384","62.061","63.738","65.415","67.092","68.769","70.446","72.123","73.8","71.65","72.3","73","60.7","60.9","60.65","77.5","77.5","77.5","","",
"Euro area","EMU","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163.7457111111","160.7172537511","158.1039093031","155.2953237666","155.141853741","155.005883162","","",
"Eritrea","ERI","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4134","0.45555","0.4977","0.53985","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","0.582","","",
"Spain","ESP","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","36.08","36.848","37.616","38.384","39.152","39.92","40.986","42.052","43.118","44.184","45.25","45.852","44.0416","42.2312","40.4208","38.6104","36.8","36.4166666667","36.0333333333","35.65","35.2666666667","34.8833333333","34.5","35.035","35.57","36.105","35.806","35.507","36.1503333333","36.7936666667","37.437","36.2065","34.976","34.78","36.12","35.01","35.07","36.75","32.35","32.859","31.51","31.221","30.094","29.469","29.469","","",
"Estonia","EST","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63","2.206","1.782","1.358","1.3659142857","1.3738285714","1.3817428571","1.3896571429","1.3975714286","1.4054857143","1.4134","1.4975","1.5816","1.6657","1.7498","1.8339","1.604","1.378","1.842","1.874","1.631","1.748","1.72","1.61534264","1.7514","1.7849","1.60854","1.00645","","",
"Ethiopia","ETH","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.558","6.3257","7.0934","7.8611","8.1053727273","8.3499909091","8.5944363636","8.8381909091","9.0824636364","9.3267363636","9.5710090909","9.8152818182","10.0595545455","10.3038272727","10.55","10.5481","10.5481","10.5481","","",
"European Union","EUU","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.7261111111","192.7599537511","189.9776043031","188.1165417666","187.237792239","186.211261162","","",
"Fragile and conflict affected situations","FCS","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.9013481169","218.5913272727","222.6816","228.391189","220.186491","243.3091878","","",
"Finland","FIN","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","3.3","3.35","3.4","3.45","3.5","3.55","3.58","3.61","3.64","3.67","3.7","3.76","3.82","3.88","3.94","4","3.6654","3.3308","2.9962","2.6616","2.327","2.3788","2.4306","2.4824","2.5342","2.586","2.521425","2.45685","2.392275","2.3277","2.9355571429","3.5434142857","4.1512714286","4.7539535714","5.3566357143","5.9593178571","6.562","6.1358","5.7096","5.2834","4.8572","4.431","4.0048","3.5786","3.1524","2.7262","2.3","2.3","2.8","3","","",
"Fiji","FJI","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.0339769231","0.0379538462","0.0419307692","0.0459076923","0.0498846154","0.0538615385","0.0578384615","0.0618153846","0.0657923077","0.0697692308","0.0737461538","0.0777230769","0.0817","0.08234","0.08298","0.08362","0.08426","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","0.0849","","",
"France","FRA","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","30.964","31.7478","32.5316","33.3154","34.0992","34.883","35.4426","36.0022","36.5618","37.1214","37.681","38.45","39.219","37.4414","35.6638","33.8862","32.1086","30.331","31.1203333333","31.9096666667","32.699","32.5265","32.354","32.7186666667","33.0833333333","33.448","32.22","30.992","28.66","28.4703","28.578","30.146","28.063","27.157","27.297","28.116","26.436","26.946","26.85","26.85","","",
"Faroe Islands","FRO","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","0.0646384615","0.0692769231","0.0739153846","0.0785538462","0.0831923077","0.0878307692","0.0924692308","0.0971076923","0.1017461538","0.1063846154","0.1110230769","0.1156615385","0.1203","0.12406","0.12782","0.13158","0.13534","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","0.1391","","",
"United Kingdom","GBR","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","13.48","13.084","12.688","12.292","11.896","11.5","11.604","11.708","11.812","11.916","12.02","12.034","12.048","12.062","12.076","12.09","12.1687909091","12.2475818182","12.3263727273","12.4051636364","12.4839545455","12.5627454545","12.6415363636","12.7203272727","12.7991181818","12.8779090909","12.9567","8.513","8.347","8.281","8.264","7.685","8.017","7.651","7.285","8.16","8.419","8.419","8.419","8.419","","",
"Georgia","GEO","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1575066667","3.00226","2.8470133333","2.6917666667","2.53652","2.3812733333","2.2260266667","2.07078","1.9155333333","1.8950266667","1.87452","1.8540133333","1.8335066667","1.813","1.8163333333","1.8196666667","1.823","1.79364375","1.7642875","1.73493125","1.705575","1.67621875","1.6468625","1.61750625","1.58815","1.37453","1.29112","1.57214","","",
"Ghana","GHA","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","0.3","0.3227333333","0.3454666667","0.3682","0.3909333333","0.4136666667","0.4364","0.4591333333","0.4818666667","0.5046","0.5273333333","0.5500666667","0.5728","0.5955333333","0.6182666667","0.641","0.6637333333","0.6864666667","0.7092","0.7319333333","0.7546666667","0.7774","0.8001333333","0.8228666667","0.8456","0.8683333333","0.8910666667","0.9138","0.9365333333","0.9592666667","0.982","1.009125","1.03625","1.063375","1.0905","1.117625","1.14475","1.171875","1.199","1.226125","1.25325","1.283375","1.3155","1.337625","1.36095","1.438475","1.4486","1.4486","1.4486","1.4486","","",
"Gibraltar","GIB","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.74","0.7275384615","0.7150769231","0.7026153846","0.6901538462","0.6776923077","0.6652307692","0.6527692308","0.6403076923","0.6278461538","0.6153846154","0.6029230769","0.5904615385","0.578","0.557","0.56125","0.5655","0.56975","0.574","0.5983076923","0.6226153846","0.6469230769","0.6712307692","0.6955384615","0.7198461538","0.7441538462","0.7684615385","0.7927692308","0.8170769231","0.8413846154","0.8656923077","0.89","0.89","","",
"Gambia, The","GMB","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","0.02","0.0239852941","0.0279705882","0.0319558824","0.0359411765","0.0399264706","0.0439117647","0.0478970588","0.0518823529","0.0558676471","0.0598529412","0.0638382353","0.0678235294","0.0718088235","0.0757941176","0.0797794118","0.0837647059","0.08775","0.0905","0.09272","0.09494","0.09716","0.09938","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","0.1016","","",
"Guinea-Bissau","GNB","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0166","0.04828","0.07996","0.11164","0.14332","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","0.175","","",
"Equatorial Guinea","GNQ","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.0105692308","0.0111384615","0.0117076923","0.0122769231","0.0128461538","0.0134153846","0.0139846154","0.0145538462","0.0151230769","0.0156923077","0.0162615385","0.0168307692","0.0174","0.01788","0.01836","0.01884","0.01932","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","0.0198","","",
"Greece","GRC","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","4.254","4.25836","4.26272","4.26708","4.27144","4.2758","4.42664","4.57748","4.72832","4.87916","5.03","5.1212","5.2124","5.3036","5.3948","5.486","5.9592","6.4324","6.9056","7.3788","7.852","7.945","8.038","7.9543333333","7.8706666667","7.787","8.236","8.685","8.7952","8.9054","9.0156","9.1258","9.236","9.3718333333","9.5076666667","9.6435","9.6316","9.6197","9.698275","9.77735","9.855425","9.935","9.935","9.925","9.916","9.908","10.136","10.134","10.122","10.115","","",
"Grenada","GRD","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.0104555556","0.0109111111","0.0113666667","0.0118222222","0.0122777778","0.0127333333","0.0131888889","0.0136444444","0.0141","0.0141","0.0141","0.0141","0.0141","0.0141","","",
"Greenland","GRL","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.427397619","2.6067380952","2.7860785714","2.9654190476","3.1447595238","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","3.3241","","",
"Guam","GUM","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46","1.4825","1.505","1.5275","1.55","1.5725","1.595","1.6175","1.64","1.62464","1.60928","1.59392","1.57856","1.5632","1.5395","1.5158","1.4921","1.4684","1.4447","1.4447","1.4447","1.4447","1.4447","1.4447","1.4447","1.4447","1.4447","1.4447","","",
"High income","HIC","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930.432517963","929.5643505515","927.9106100776","928.0203889111","927.9304001535","924.2567784965","","",
"Hong Kong SAR, China","HKG","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","1.607","","",
"Heavily indebted poor countries (HIPC)","HPC","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.0979869878","112.735765511","113.0854626055","112.9818442187","114.4324391955","114.6549078","","",
"Croatia","HRV","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5735","0.6121142857","0.6068714286","0.6154428571","0.6343571429","0.6509714286","0.6631","0.6898","0.675","0.6719","0.661","0.7049","0.6914","0.6835","0.6659","0.6729","0.673","0.67","","",
"Haiti","HTI","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9799","1.056075","1.13225","1.208425","1.2846","1.2964142857","1.3082285714","1.3200428571","1.3318571429","1.3436714286","1.3554857143","1.3673","1.3791142857","1.3909285714","1.4027428571","1.4145571429","1.4263714286","1.4381857143","1.45","1.45","1.45","1.45","1.45","1.45","1.45","1.45","1.45","1.45","1.45","","",
"Hungary","HUN","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","2.9804","3.17748","3.37456","3.57164","3.76872","3.9658","4.13364","4.30148","4.46932","4.63716","4.805","5.1141","5.4232","5.7323","6.0414","6.3505","6.4628571429","6.5752142857","6.6875714286","6.7999285714","6.9122857143","7.0246428571","7.137","6.8554","6.5738","6.2922","6.0106","5.9688333333","5.9270666667","5.8853","5.8435333333","5.8017666667","5.76","5.7053333333","5.6506666667","5.596","5.5413333333","5.4866666667","5.432","6.342","5.37","5.225","5.051","5.25","3.923","4.03","3.959","4.73652","4.918461498","4.463075","","",
"IBRD only","IBD","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2546.7458343459","2552.5671430665","2581.3095109331","2612.2444221131","2608.614834083","2633.7271475336","","",
"IDA & IBRD total","IBT","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3048.1113074448","3061.4528085775","3091.7830735386","3126.0003663318","3118.8137532785","3129.3765353336","","",
"IDA total","IDA","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","501.3654730989","508.885665511","510.4735626055","513.7559442187","510.1989191955","495.6493878","","",
"IDA blend","IDB","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","267.332075","274.0206","277.1196","281.6066","274.81298","259.18298","","",
"Indonesia","IDN","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3263","78.22067","82.11504","86.00941","89.90338","93.79815","97.69192","101.58619","105.48046","109.37473","113.27","120.1053125","126.940625","133.7759375","140.61125","147.4465625","154.281875","161.1171875","167.9525","174.7878125","181.623125","188.4584375","195.29375","202.1290625","208.964375","215.7996875","222.635","222.635","222.635","222.635","","",
"IDA only","IDX","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234.0333980989","234.865065511","233.3539626055","232.1493442187","235.3859391955","236.4664078","","",
"Isle of Man","IMN","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","380","391.67","403.34","415.01","426.68","438.35","450.02","461.69","473.36","485.03","496.7","497.36","498.02","498.68","499.34","500","511.03995","522.0799","533.11985","544.1598","555.19975","566.2397","577.2795","588.3195","599.35955","610.3995","625.45949","640.51948","655.57947","625.2397","628.94975","632.6598","636.36985","640.0799","643.78995","647.5","647.5","647.5","647.5","647.5","647.5","647.5","647.5","647.5","647.5","","",
"Not classified","INX","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","1.07","1.0775714286","1.0851428571","1.0927142857","1.1002857143","1.1078571429","1.1154285714","1.123","1.1305714286","1.1381428571","1.1457142857","1.1532857143","1.1608571429","1.1684285714","1.176","1.1417272727","1.1074545455","1.0731818182","1.0389090909","1.0046363636","0.9703636364","0.9360909091","0.9018181818","0.8675454545","0.8332727273","0.799","0.7645","0.73","0.7435","0.757","0.8314444444","0.9058888889","0.9803333333","1.0547777778","1.1292222222","1.2036666667","1.2781111111","1.3525555556","1.427","1.427","","",
"Iran, Islamic Rep.","IRN","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","45","46.3908888889","47.7817777778","49.1726666667","50.5635555556","51.9552777778","53.3463333333","54.7373888889","56.1284444444","57.5195","58.9105555556","60.3016111111","61.6926666667","63.0837222222","64.4747777778","65.8658333333","67.2542222222","68.6451111111","70.036","76.5165","82.997","84.097","85.197","86.297","87.397","88.497","89.64775","90.7985","91.94925","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","92.95","","",
"Iraq","IRQ","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","40.56","40.607","40.654","40.701","40.748","40.795","40.84","40.885","40.93","40.975","41.02","41.376","41.732","42.088","42.444","42.8","45.12","47.44","49.76","52.08","54.4","56.72","59.0326","61.3526","63.6726","65.9926","64.1351285714","62.2776571429","60.4201857143","58.5627142857","56.7052428571","54.8477714286","52.9903","51.1328285714","49.2753571429","47.4178857143","45.5604142857","43.6979428571","41.8404714286","39.983","34.904","38.51","43.063","33.564","56.614","","",
"Iceland","ISL","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","0.108","0.1088","0.1096","0.1104","0.1112","0.112","0.123","0.134","0.145","0.156","0.167","0.167","0.167","0.1665","0.166","0.1655","0.165","0.1645","0.164","0.1635","0.163","0.164","0.165","0.165","0.165","0.1813583333","0.1977166667","0.214075","0.2304333333","0.2467916667","0.26315","0.278675","0.294","0.2911","0.2754","0.2795","0.26","0.29","0.29","0.29","","",
"Israel","ISR","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","1.543425","1.5556","1.5662","1.5768","1.5874","1.598","1.6086","1.6192","1.6298","1.6389","1.648","1.6789","1.7098","1.7318666667","1.7539333333","1.776","1.7645","1.696","1.665","1.634","1.5724","1.562","1.5516","1.5412","1.5308","1.5324","1.5486","1.5648","1.581","1.5972","1.6134","1.57845","1.5435","1.72","1.419","1.4058333333","1.3926666667","1.3795","1.3663333333","1.3531666667","1.34","1.3012","1.2624","1.223","1.184","1.146","1.199","1.201","1.112","1.164","","",
"Italy","ITA","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","41.6","42.1358714286","42.6717428571","43.2076142857","43.7434857143","44.2793571429","44.8132285714","45.3471","45.8809714286","46.4148428571","46.9487142857","46.3769857143","45.8052571429","45.2335285714","44.6618","44.0900714286","43.5163428571","42.8926142857","42.3031190476","41.7136238095","41.1241285714","41.6243111111","42.1244936508","42.6246761905","43.1248587302","43.6250412698","44.1252238095","44.6254063492","45.1255888889","45.0647","45.0525333333","43.3934545788","41.7343758242","40.0752970696","38.416218315","36.7101395604","35.0832274725","33.4563153846","53.6077","33.6447769231","33.7580076923","33.8712384615","33.9844692308","34.0577","34.0517","34.0457","34.0457","34.0457","34.0457","34.0457","","",
"Jamaica","JAM","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9275","0.9571428571","0.9867857143","1.0164285714","1.0460714286","1.0757142857","1.1053571429","1.135","1.1646428571","1.1942857143","1.2239285714","1.2535714286","1.2832142857","1.3128571429","1.3425","1.3721428571","1.4017857143","1.4314285714","1.4610714286","1.4907142857","1.5203571429","1.55","0.83","1.35","1.35","1.35","1.35","","",
"Jordan","JOR","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","0.451","0.4678","0.4846","0.5014","0.5182","0.535","0.5518","0.5686","0.5854","0.6022","0.619","0.6716","0.7242","0.7768","0.8294","0.835","0.8855714286","0.9361428571","0.9128392857","0.8908857143","0.8689321429","0.8469785714","0.825025","0.8032","0.774375","0.74555","0.6981071429","0.7386642857","0.7432214286","0.8027785714","0.8662","0.917","0.932","0.928","0.863","0.893","0.796","0.849","0.901","0.9698","0.8682","0.9036","0.9069","0.923","0.94184","","",
"Japan","JPN","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","88.2","88.4796666667","88.7593333333","89.039","89.3186666667","89.5983333333","89.878","90.1576666667","90.4373333333","90.717","90.9966666667","91.1983333333","91.4","90.56","89.72","88.84","89.015","89.19","89.5933333333","89.9966666667","90.4","87.425","84.45","84.11","83.77","83.43","83.09","82.75","81.986","81.222","81.0045714286","80.7871428571","80.5697142857","80.3522857143","80.1348571429","79.9174285714","79.7","79.3","79.1","79.1","","",
